age,gender,weight_kg,height_cm,bmi,activity_level,fitness_level,goal,personality,location,hours_available_per_week,monthly_budget_usd,health_issue,prefers_team_sport,prefers_outdoor,prefers_contact_sport,risk_tolerance,competitive_level,coordination_level,striking_preference,grappling_preference,speed_agility,endurance_level,preferred_distance,recommended_sport,sport_difficulty,sport_type,sport_environment,sport_budget_level,calories_burned_per_hour,user_id,user_rating,clicked,practiced
22,Female,49.5,165.8,18.0,Very Active,Advanced,Build Muscle,Ambivert,Rural,11.8,23.0,None,0,0,5,4,4,5,1,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49267,3.5,1,1
29,Male,90.5,172.5,30.4,Very Active,Beginner,Build Muscle,Ambivert,Rural,7.6,75.0,None,0,0,4,3,5,4,0,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49268,4.9,1,1
31,Female,86.4,166.7,31.1,Moderately Active,Advanced,Have Fun,Extrovert,Urban,4.4,54.0,None,0,0,4,4,4,5,1,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49269,4.2,1,1
32,Male,77.5,177.5,24.6,Moderately Active,Advanced,Compete Professionally,Ambivert,Rural,5.4,60.0,None,0,0,4,4,5,4,1,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49270,3.8,1,1
20,Male,74.3,188.6,20.9,Very Active,Intermediate,Build Muscle,Ambivert,Rural,10.8,41.0,None,0,0,5,4,5,5,1,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49271,3.9,1,1
30,Male,69.2,170.9,23.7,Moderately Active,Intermediate,Have Fun,Extrovert,Rural,11.5,35.0,None,0,0,4,3,5,3,1,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49272,5.0,1,0
17,Female,57.3,174.1,18.9,Very Active,Beginner,Compete Professionally,Extrovert,Urban,9.6,75.0,None,0,0,4,4,5,4,1,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49273,3.5,1,1
35,Female,75.1,167.7,26.7,Moderately Active,Advanced,Compete Professionally,Ambivert,Urban,3.4,82.0,None,0,0,5,4,4,4,1,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49274,5.0,0,0
18,Female,56.4,155.9,23.2,Very Active,Intermediate,Build Muscle,Extrovert,Suburban,7.2,85.0,None,0,0,5,4,5,3,1,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49275,4.3,1,0
45,Male,73.5,180.4,22.6,Moderately Active,Intermediate,Build Muscle,Extrovert,Urban,7.0,63.0,None,0,0,5,3,5,4,0,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49276,4.3,0,1
30,Male,92.7,177.6,29.4,Moderately Active,Advanced,Have Fun,Introvert,Rural,5.2,74.0,None,0,0,5,3,5,3,1,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49277,4.1,1,1
33,Female,86.8,168.7,30.5,Very Active,Beginner,Build Muscle,Extrovert,Suburban,3.7,45.0,None,0,0,4,3,5,3,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49278,3.6,1,1
32,Female,76.5,166.2,27.7,Moderately Active,Intermediate,Compete Professionally,Extrovert,Urban,5.8,56.0,None,0,0,4,4,4,3,0,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49279,4.4,1,1
22,Female,69.3,170.3,23.9,Moderately Active,Intermediate,Build Muscle,Extrovert,Rural,5.8,61.0,None,0,0,5,4,5,3,0,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49280,4.5,1,0
36,Male,69.9,171.7,23.7,Moderately Active,Intermediate,Have Fun,Ambivert,Suburban,7.9,42.0,None,0,0,4,4,5,5,1,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49281,4.8,1,1
8,Female,40.6,148.2,18.5,Very Active,Beginner,Have Fun,Introvert,Suburban,6.4,45.0,None,0,0,5,3,4,3,0,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49282,3.9,1,1
14,Female,47.7,160.1,18.6,Moderately Active,Beginner,Have Fun,Ambivert,Suburban,7.8,41.0,None,0,0,4,3,4,4,0,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49283,3.6,1,0
32,Male,70.9,182.5,21.3,Very Active,Beginner,Have Fun,Extrovert,Rural,11.2,30.0,None,0,0,4,3,5,3,0,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49284,4.7,1,1
13,Female,64.9,157.4,26.2,Very Active,Intermediate,Compete Professionally,Extrovert,Rural,6.1,95.0,None,0,0,5,4,5,3,0,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49285,4.6,0,1
18,Female,66.8,165.5,24.4,Very Active,Beginner,Have Fun,Extrovert,Urban,10.2,56.0,None,0,0,5,4,5,4,1,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49286,3.5,1,1
22,Female,72.0,167.4,25.7,Moderately Active,Intermediate,Build Muscle,Ambivert,Rural,3.3,97.0,None,0,0,5,4,4,3,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49287,4.0,1,1
26,Male,48.5,164.6,17.9,Moderately Active,Advanced,Have Fun,Extrovert,Urban,9.5,81.0,None,0,0,4,4,4,3,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49288,4.7,1,1
42,Female,55.1,168.1,19.5,Very Active,Beginner,Have Fun,Ambivert,Suburban,9.1,44.0,None,0,0,4,3,5,4,1,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49289,3.8,1,0
19,Female,85.0,170.6,29.2,Moderately Active,Beginner,Compete Professionally,Ambivert,Suburban,7.6,86.0,None,0,0,5,4,5,4,0,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49290,4.3,1,1
21,Male,57.3,175.0,18.7,Moderately Active,Advanced,Build Muscle,Ambivert,Suburban,3.4,53.0,None,0,0,5,3,4,4,1,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49291,3.5,1,1
35,Male,88.2,174.7,28.9,Moderately Active,Intermediate,Have Fun,Extrovert,Urban,6.5,81.0,None,0,0,4,4,4,3,1,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49292,3.8,1,1
36,Male,69.4,172.9,23.2,Very Active,Advanced,Build Muscle,Ambivert,Rural,11.3,26.0,None,0,0,4,3,4,3,1,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49293,3.7,1,1
14,Male,65.5,148.5,29.7,Moderately Active,Intermediate,Build Muscle,Introvert,Urban,11.2,26.0,None,0,0,4,3,5,5,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49294,4.8,1,0
44,Female,66.6,159.8,26.1,Very Active,Beginner,Build Muscle,Introvert,Rural,5.5,30.0,None,0,0,5,3,4,3,0,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49295,4.9,1,1
26,Female,49.2,159.7,19.3,Very Active,Advanced,Have Fun,Introvert,Urban,5.6,54.0,None,0,0,4,4,5,5,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49296,3.8,1,0
44,Female,68.3,162.1,26.0,Moderately Active,Intermediate,Compete Professionally,Ambivert,Rural,10.1,25.0,None,0,0,5,4,4,4,0,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49297,4.3,1,1
45,Male,62.1,176.6,19.9,Very Active,Intermediate,Have Fun,Ambivert,Suburban,6.3,25.0,None,0,0,4,3,5,5,0,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49298,3.8,1,1
10,Male,72.9,160.8,28.2,Moderately Active,Advanced,Have Fun,Extrovert,Suburban,7.5,26.0,None,0,0,4,4,5,4,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49299,3.6,1,1
32,Male,69.6,169.2,24.3,Moderately Active,Advanced,Build Muscle,Extrovert,Rural,10.9,53.0,None,0,0,5,3,5,4,0,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49300,3.8,0,1
9,Male,34.4,140.6,17.4,Moderately Active,Beginner,Compete Professionally,Extrovert,Urban,10.1,58.0,None,0,0,4,3,5,3,1,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49301,4.3,1,0
34,Male,82.4,165.5,30.1,Moderately Active,Intermediate,Compete Professionally,Introvert,Suburban,7.4,40.0,None,0,0,5,4,5,3,1,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49302,4.3,1,1
26,Male,87.6,179.5,27.2,Moderately Active,Advanced,Build Muscle,Introvert,Suburban,3.4,86.0,None,0,0,5,3,5,5,0,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49303,4.6,0,1
15,Male,90.9,175.2,29.6,Moderately Active,Advanced,Compete Professionally,Ambivert,Rural,10.1,49.0,None,0,0,4,3,4,4,1,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49304,4.0,1,1
14,Male,72.5,152.4,31.2,Very Active,Beginner,Have Fun,Ambivert,Urban,3.7,93.0,None,0,0,5,3,4,4,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49305,4.4,1,0
16,Female,82.6,160.9,31.9,Very Active,Advanced,Have Fun,Introvert,Rural,11.6,53.0,None,0,0,4,4,4,3,1,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49306,4.3,1,1
33,Male,83.6,170.4,28.8,Moderately Active,Intermediate,Have Fun,Extrovert,Urban,8.6,71.0,None,0,0,4,4,4,4,1,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49307,4.5,1,1
40,Male,64.6,175.4,21.0,Moderately Active,Advanced,Compete Professionally,Introvert,Rural,10.1,30.0,None,0,0,5,4,4,3,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49308,4.4,1,1
40,Female,77.6,168.9,27.2,Very Active,Intermediate,Build Muscle,Ambivert,Urban,11.6,33.0,None,0,0,5,4,4,3,0,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49309,5.0,1,0
30,Male,88.9,187.5,25.3,Very Active,Beginner,Build Muscle,Introvert,Rural,5.6,48.0,None,0,0,5,3,4,3,0,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49310,5.0,0,1
18,Female,85.0,163.0,32.0,Very Active,Beginner,Compete Professionally,Extrovert,Rural,4.3,66.0,None,0,0,5,4,5,3,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49311,3.6,1,1
19,Female,92.7,177.0,29.6,Very Active,Advanced,Have Fun,Extrovert,Rural,7.7,86.0,None,0,0,4,4,5,3,1,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49312,3.7,1,1
25,Male,80.8,169.9,28.0,Moderately Active,Advanced,Compete Professionally,Extrovert,Urban,9.5,63.0,None,0,0,4,3,5,3,1,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49313,4.6,1,1
40,Female,51.3,168.8,18.0,Moderately Active,Beginner,Build Muscle,Ambivert,Suburban,6.6,45.0,None,0,0,5,4,5,4,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49314,4.7,0,1
35,Female,75.4,160.1,29.4,Moderately Active,Advanced,Have Fun,Extrovert,Suburban,8.7,38.0,None,0,0,4,4,4,5,0,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49315,3.8,1,1
33,Female,79.5,168.8,27.9,Very Active,Intermediate,Have Fun,Introvert,Urban,10.2,91.0,None,0,0,4,4,5,4,1,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49316,4.1,1,1
13,Male,50.5,147.5,23.2,Very Active,Beginner,Have Fun,Introvert,Rural,10.0,34.0,None,0,0,4,3,4,4,1,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49317,3.9,1,1
25,Male,81.8,181.3,24.9,Moderately Active,Advanced,Compete Professionally,Extrovert,Urban,8.6,53.0,None,0,0,4,4,4,4,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49318,4.8,1,1
9,Male,54.2,154.9,22.6,Very Active,Advanced,Build Muscle,Introvert,Rural,10.2,56.0,None,0,0,5,3,5,3,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49319,4.1,0,1
19,Male,77.0,175.8,24.9,Moderately Active,Beginner,Have Fun,Extrovert,Suburban,7.2,90.0,None,0,0,5,3,4,5,0,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49320,4.0,1,1
38,Male,82.7,181.5,25.1,Very Active,Advanced,Have Fun,Extrovert,Urban,10.0,75.0,None,0,0,5,4,4,4,0,5,4,4,1,Judo,High,Individual,Indoor,Medium,500,U49321,4.3,0,1
41,Male,85.4,167.3,30.5,Moderately Active,Beginner,Compete Professionally,Introvert,Suburban,11.9,25.0,None,0,0,4,3,5,5,1,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49322,3.8,1,1
16,Female,47.7,160.2,18.6,Very Active,Beginner,Have Fun,Introvert,Rural,11.6,33.0,None,0,0,5,3,5,4,0,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49323,3.7,0,1
21,Male,78.6,178.7,24.6,Very Active,Beginner,Have Fun,Introvert,Rural,9.6,72.0,None,0,0,5,4,4,4,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49324,4.4,1,0
30,Female,64.2,159.3,25.3,Moderately Active,Beginner,Build Muscle,Ambivert,Urban,4.3,47.0,None,0,0,5,4,4,5,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49325,4.1,0,1
15,Male,91.6,175.3,29.8,Very Active,Intermediate,Have Fun,Ambivert,Rural,6.7,99.0,None,0,0,5,4,5,5,1,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49326,3.7,1,1
26,Female,69.8,156.8,28.4,Very Active,Advanced,Compete Professionally,Ambivert,Suburban,5.3,99.0,None,0,0,5,3,5,5,1,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49327,4.3,1,1
44,Female,84.2,172.5,28.3,Very Active,Advanced,Compete Professionally,Extrovert,Urban,10.2,39.0,None,0,0,5,3,5,4,0,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49328,3.9,1,1
27,Female,51.3,160.9,19.8,Moderately Active,Intermediate,Build Muscle,Ambivert,Urban,10.8,33.0,None,0,0,5,3,4,4,0,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49329,5.0,1,1
28,Female,80.1,169.4,27.9,Very Active,Advanced,Have Fun,Introvert,Rural,10.1,37.0,None,0,0,5,4,5,3,1,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49330,3.6,1,0
45,Female,69.5,170.2,24.0,Moderately Active,Advanced,Compete Professionally,Extrovert,Urban,3.7,72.0,None,0,0,5,4,5,3,0,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49331,3.6,1,1
28,Female,45.6,149.8,20.3,Very Active,Advanced,Compete Professionally,Extrovert,Rural,6.9,69.0,None,0,0,4,3,4,4,0,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49332,4.2,1,1
25,Female,55.0,173.4,18.3,Moderately Active,Beginner,Build Muscle,Extrovert,Urban,9.5,99.0,None,0,0,5,4,5,4,0,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49333,4.0,1,1
24,Female,64.3,177.6,20.4,Very Active,Beginner,Build Muscle,Ambivert,Urban,7.0,40.0,None,0,0,4,4,5,5,0,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49334,4.7,1,1
10,Female,67.7,152.3,29.2,Very Active,Advanced,Compete Professionally,Extrovert,Urban,10.0,56.0,None,0,0,4,3,4,3,0,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49335,4.8,1,1
10,Female,68.1,164.1,25.3,Moderately Active,Advanced,Compete Professionally,Extrovert,Urban,9.6,53.0,None,0,0,5,3,5,5,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49336,3.9,0,0
39,Male,63.4,178.0,20.0,Moderately Active,Intermediate,Build Muscle,Introvert,Rural,4.7,25.0,None,0,0,5,3,4,5,1,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49337,4.2,1,1
45,Male,85.2,177.0,27.2,Very Active,Intermediate,Have Fun,Ambivert,Suburban,5.7,41.0,None,0,0,5,3,5,4,0,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49338,4.6,0,1
40,Male,54.3,173.7,18.0,Moderately Active,Advanced,Compete Professionally,Introvert,Urban,10.0,47.0,None,0,0,4,4,4,5,1,5,4,4,1,Judo,High,Individual,Indoor,Medium,500,U49339,3.6,1,1
12,Female,43.8,142.4,21.6,Very Active,Intermediate,Compete Professionally,Ambivert,Rural,4.1,67.0,None,0,0,4,4,4,4,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49340,4.6,1,1
14,Male,68.2,146.4,31.8,Moderately Active,Beginner,Compete Professionally,Extrovert,Rural,4.5,45.0,None,0,0,5,4,5,4,1,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49341,4.7,1,1
27,Female,49.8,166.4,18.0,Moderately Active,Advanced,Build Muscle,Extrovert,Suburban,7.1,29.0,None,0,0,5,3,5,4,1,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49342,3.8,1,1
18,Male,57.7,168.6,20.3,Very Active,Intermediate,Compete Professionally,Introvert,Suburban,5.8,42.0,None,0,0,5,3,4,3,0,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49343,3.8,1,1
13,Female,55.0,165.4,20.1,Very Active,Beginner,Build Muscle,Extrovert,Urban,9.2,45.0,None,0,0,5,3,4,5,1,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49344,4.0,1,1
13,Male,82.7,161.0,31.9,Moderately Active,Beginner,Build Muscle,Extrovert,Urban,11.7,87.0,None,0,0,5,3,4,3,0,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49345,4.2,1,1
15,Female,56.3,163.0,21.2,Very Active,Intermediate,Have Fun,Ambivert,Rural,5.0,46.0,None,0,0,5,4,5,5,0,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49346,3.7,0,1
44,Male,66.1,178.7,20.7,Very Active,Beginner,Build Muscle,Ambivert,Rural,9.6,86.0,None,0,0,5,3,4,3,0,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49347,4.0,1,1
18,Male,100.8,178.9,31.5,Moderately Active,Intermediate,Have Fun,Introvert,Suburban,4.6,72.0,None,0,0,4,3,4,3,1,5,4,4,1,Judo,High,Individual,Indoor,Medium,500,U49348,4.1,1,1
27,Male,55.3,173.3,18.4,Very Active,Beginner,Compete Professionally,Ambivert,Urban,5.3,22.0,None,0,0,4,4,5,3,1,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49349,4.8,1,1
45,Male,74.4,176.8,23.8,Moderately Active,Intermediate,Build Muscle,Extrovert,Urban,3.0,81.0,None,0,0,4,3,5,3,0,5,4,4,1,Judo,High,Individual,Indoor,Medium,500,U49350,4.3,0,0
31,Male,62.5,168.2,22.1,Very Active,Beginner,Compete Professionally,Ambivert,Suburban,10.7,28.0,None,0,0,5,3,4,4,0,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49351,4.9,0,1
9,Female,61.4,142.8,30.1,Moderately Active,Beginner,Have Fun,Introvert,Rural,7.0,49.0,None,0,0,5,3,5,4,1,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49352,4.2,1,1
15,Female,74.0,153.8,31.3,Very Active,Intermediate,Compete Professionally,Ambivert,Urban,10.8,51.0,None,0,0,5,3,5,4,1,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49353,3.8,1,1
39,Female,61.9,162.7,23.4,Very Active,Beginner,Compete Professionally,Ambivert,Rural,10.1,60.0,None,0,0,5,3,4,4,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49354,4.2,1,1
17,Female,55.5,159.2,21.9,Moderately Active,Intermediate,Build Muscle,Introvert,Suburban,3.6,55.0,None,0,0,5,4,4,3,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49355,3.5,0,1
35,Female,50.6,170.5,17.4,Very Active,Beginner,Compete Professionally,Introvert,Suburban,7.8,55.0,None,0,0,5,3,5,4,1,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49356,4.9,1,1
33,Male,80.6,170.9,27.6,Moderately Active,Intermediate,Compete Professionally,Introvert,Urban,10.9,57.0,None,0,0,4,4,4,5,1,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49357,4.9,1,1
28,Male,95.5,177.5,30.3,Very Active,Advanced,Have Fun,Extrovert,Rural,5.1,26.0,None,0,0,5,4,5,3,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49358,3.7,1,0
17,Male,96.1,173.6,31.9,Moderately Active,Beginner,Have Fun,Introvert,Suburban,6.2,43.0,None,0,0,5,3,4,3,1,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49359,4.2,1,1
27,Female,72.9,167.4,26.0,Very Active,Advanced,Have Fun,Introvert,Rural,5.9,56.0,None,0,0,4,3,4,4,1,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49360,3.7,1,1
30,Male,53.0,169.7,18.4,Very Active,Advanced,Build Muscle,Introvert,Suburban,8.7,98.0,None,0,0,5,3,5,5,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49361,3.5,1,0
8,Female,63.2,147.9,28.9,Very Active,Beginner,Compete Professionally,Extrovert,Urban,4.7,61.0,None,0,0,4,3,4,3,0,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49362,4.2,0,1
44,Female,76.0,175.1,24.8,Moderately Active,Advanced,Compete Professionally,Extrovert,Urban,7.4,85.0,None,0,0,4,4,5,5,1,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49363,4.5,1,1
25,Female,73.5,174.3,24.2,Very Active,Beginner,Compete Professionally,Introvert,Suburban,11.0,67.0,None,0,0,4,4,4,3,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49364,4.6,1,0
9,Female,38.7,142.8,19.0,Very Active,Beginner,Build Muscle,Introvert,Rural,8.2,31.0,None,0,0,5,4,5,3,0,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49365,4.9,1,1
9,Female,40.6,152.7,17.4,Moderately Active,Beginner,Compete Professionally,Introvert,Suburban,3.7,27.0,None,0,0,4,4,5,4,0,5,2,3,1,Judo,High,Individual,Indoor,Medium,500,U49366,3.9,1,1
17,Female,79.8,164.2,29.6,Moderately Active,Advanced,Have Fun,Ambivert,Urban,4.2,45.0,None,0,0,5,3,4,3,1,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49367,4.8,1,1
17,Male,76.3,179.4,23.7,Moderately Active,Intermediate,Have Fun,Introvert,Suburban,7.6,29.0,None,0,0,4,3,5,5,0,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49368,4.0,1,1
20,Female,43.7,158.4,17.4,Very Active,Advanced,Build Muscle,Extrovert,Suburban,6.7,93.0,None,0,0,5,4,4,5,1,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49369,4.5,1,1
18,Male,75.1,170.6,25.8,Moderately Active,Beginner,Build Muscle,Introvert,Urban,4.3,40.0,None,0,0,5,3,5,5,0,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49370,4.8,1,1
43,Female,60.2,153.0,25.7,Moderately Active,Intermediate,Have Fun,Ambivert,Rural,9.1,55.0,None,0,0,5,3,5,4,0,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49371,4.0,1,1
39,Female,71.5,155.4,29.6,Moderately Active,Beginner,Have Fun,Introvert,Suburban,5.5,33.0,None,0,0,4,3,4,4,1,5,3,3,0,Judo,High,Individual,Indoor,Medium,500,U49372,4.4,1,1
18,Female,68.4,165.7,24.9,Very Active,Beginner,Build Muscle,Introvert,Suburban,11.0,60.0,None,0,0,4,3,4,5,1,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49373,4.1,0,1
44,Female,68.4,164.1,25.4,Very Active,Advanced,Compete Professionally,Introvert,Suburban,5.9,77.0,None,0,0,4,3,4,5,0,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49374,4.1,1,1
43,Male,50.9,168.2,18.0,Moderately Active,Intermediate,Have Fun,Ambivert,Rural,4.0,99.0,None,0,0,5,4,4,3,0,5,4,3,0,Judo,High,Individual,Indoor,Medium,500,U49375,4.5,1,1
28,Female,76.0,177.9,24.0,Moderately Active,Beginner,Have Fun,Extrovert,Suburban,6.5,82.0,None,0,0,4,4,4,4,1,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49376,4.3,1,1
13,Male,39.0,141.4,19.5,Moderately Active,Intermediate,Build Muscle,Ambivert,Rural,10.6,87.0,None,0,0,4,3,5,3,1,5,2,4,1,Judo,High,Individual,Indoor,Medium,500,U49377,4.5,1,1
25,Female,65.0,176.4,20.9,Very Active,Beginner,Build Muscle,Extrovert,Urban,11.2,82.0,None,0,0,5,3,5,3,0,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49378,4.0,1,0
43,Male,59.7,180.2,18.4,Moderately Active,Advanced,Compete Professionally,Introvert,Suburban,6.0,65.0,None,0,0,4,3,4,3,0,5,4,4,1,Judo,High,Individual,Indoor,Medium,500,U49379,4.6,1,1
39,Female,68.7,172.4,23.1,Moderately Active,Beginner,Build Muscle,Ambivert,Urban,7.0,62.0,None,0,0,5,4,5,3,1,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49380,3.7,0,1
33,Male,52.1,163.0,19.6,Moderately Active,Intermediate,Have Fun,Introvert,Urban,10.8,85.0,None,0,0,5,3,5,4,0,5,3,4,1,Judo,High,Individual,Indoor,Medium,500,U49381,4.6,0,1
32,Female,81.3,159.9,31.8,Very Active,Intermediate,Have Fun,Ambivert,Suburban,7.3,94.0,None,0,0,4,4,5,5,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49382,3.6,1,0
20,Male,69.3,170.6,23.8,Moderately Active,Intermediate,Build Muscle,Extrovert,Urban,9.4,42.0,None,0,0,4,4,4,3,1,5,4,3,1,Judo,High,Individual,Indoor,Medium,500,U49383,3.8,1,1
43,Female,60.8,150.1,27.0,Moderately Active,Intermediate,Have Fun,Ambivert,Rural,4.5,25.0,None,0,0,5,4,4,5,1,5,3,3,1,Judo,High,Individual,Indoor,Medium,500,U49384,4.0,1,1
21,Male,59.3,154.0,25.0,Very Active,Advanced,Build Muscle,Introvert,Urban,6.0,54.0,None,0,0,5,4,5,5,1,5,4,4,0,Judo,High,Individual,Indoor,Medium,500,U49385,3.9,1,0
40,Male,60.3,154.7,25.2,Moderately Active,Intermediate,Compete Professionally,Extrovert,Suburban,9.8,29.0,None,0,0,4,3,4,3,1,5,4,4,1,Judo,High,Individual,Indoor,Medium,500,U49386,4.4,0,1
35,Male,53.1,163.3,19.9,Very Active,Intermediate,Compete Professionally,Extrovert,Suburban,3.8,40.0,None,0,0,4,3,5,5,1,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49387,3.7,1,1
28,Female,71.4,163.5,26.7,Very Active,Beginner,Build Muscle,Introvert,Rural,10.1,93.0,None,0,0,4,3,4,3,0,5,2,4,0,Judo,High,Individual,Indoor,Medium,500,U49388,4.7,1,1
19,Female,76.7,161.8,29.3,Moderately Active,Advanced,Build Muscle,Introvert,Suburban,11.8,64.0,None,0,0,4,4,5,4,1,5,3,4,0,Judo,High,Individual,Indoor,Medium,500,U49389,4.0,1,1
14,Male,38.5,143.8,18.6,Very Active,Advanced,Have Fun,Ambivert,Suburban,6.0,29.0,None,0,0,4,4,5,3,1,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49390,4.7,1,1
20,Female,76.4,159.3,30.1,Very Active,Beginner,Build Muscle,Extrovert,Urban,9.3,31.0,None,0,0,4,4,5,5,0,5,2,3,0,Judo,High,Individual,Indoor,Medium,500,U49391,4.3,1,1
